network,infection_probability,source_vertex,mean_total_infected,median_total_infected,variance_total_infected,std_total_infected,skewness_total_infected,min_total_infected,max_total_infected,mean_final_tick
graf_generat_100_1000,0.1,92,66.7,80.0,882.0707070707066,29.699675201434555,-1.6189148325376745,1,92,9.98
graf_generat_100_1000,0.1,5,66.44,79.0,919.440808080808,30.322282369254594,-1.6030477210253253,1,91,9.59
graf_generat_100_1000,0.1,93,66.33,78.5,962.9102020202022,31.03079441490666,-1.5507102290555823,1,94,9.53
graf_generat_100_1000,0.1,79,66.21,79.0,948.2079797979794,30.79298588636671,-1.563683229161857,1,94,9.4
graf_generat_100_1000,0.1,37,66.07,79.0,955.6617171717171,30.91377875918305,-1.557176595036729,1,94,9.58
graf_generat_100_1000,0.1,50,65.99,78.5,941.1009090909091,30.67736802743855,-1.5203227055853592,1,93,9.59
graf_generat_100_1000,0.1,91,65.99,79.5,995.5655555555559,31.55258397588945,-1.4943539959056709,1,92,9.9
graf_generat_100_1000,0.1,44,65.84,79.0,990.5397979797975,31.472842229131412,-1.4951803451532486,1,94,9.53
graf_generat_100_1000,0.1,19,65.71,78.0,898.9958585858584,29.983259639102926,-1.5519204667895967,1,91,9.95
graf_generat_100_1000,0.1,22,65.7,80.0,980.212121212121,31.308339483468632,-1.48443130468542,1,93,9.85
graf_generat_100_1000,0.1,64,65.61,79.0,922.9675757575752,30.380381428770363,-1.5310775517633528,1,92,9.41
graf_generat_100_1000,0.1,4,65.58,80.0,990.4480808080809,31.471385111050974,-1.5196341952094001,1,93,9.74
graf_generat_100_1000,0.1,20,65.58,78.0,935.8824242424243,30.592195479279095,-1.5469959904275739,1,93,9.62
graf_generat_100_1000,0.1,24,65.31,77.0,922.761515151515,30.37698989616178,-1.5572943747254373,1,93,9.6
graf_generat_100_1000,0.1,59,65.31,79.5,1043.1857575757574,32.29838629987197,-1.4080668549155244,1,95,9.39
graf_generat_100_1000,0.1,42,65.0,78.0,1003.3131313131312,31.67511848933057,-1.440619994438352,1,92,9.65
graf_generat_100_1000,0.1,12,64.89,79.5,1044.3615151515155,32.316582665119704,-1.4021536656970361,1,96,9.28
graf_generat_100_1000,0.1,67,64.15,78.0,992.6540404040401,31.506412687007703,-1.4264699637045255,1,92,9.45
graf_generat_100_1000,0.1,99,64.13,78.5,1072.8011111111105,32.75364271514102,-1.3120848463089785,1,94,9.59
graf_generat_100_1000,0.1,10,64.08,78.0,1015.2258585858586,31.86260909884592,-1.3889128573459943,1,91,9.12
graf_generat_100_1000,0.1,69,63.96,78.0,1031.4529292929294,32.11624089604712,-1.3724433081636527,1,93,9.6
graf_generat_100_1000,0.1,57,63.45,78.0,1016.6338383838378,31.884695990142948,-1.3566754860113022,1,93,9.64
graf_generat_100_1000,0.1,36,63.04,79.0,1117.0488888888888,33.42228132382481,-1.2435118061531347,1,93,9.39
graf_generat_100_1000,0.1,78,62.78,79.0,1079.7490909090907,32.85953576831375,-1.278351192451971,1,93,8.93
graf_generat_100_1000,0.1,15,62.69,79.0,1080.5796969696971,32.872172075628,-1.2638410142990324,1,93,9.76
graf_generat_100_1000,0.1,71,62.69,79.0,1083.4685858585858,32.916083999446016,-1.239345003684538,1,93,8.87
graf_generat_100_1000,0.1,41,62.39,79.0,1205.5736363636365,34.72137146432492,-1.144350244707866,1,96,8.92
graf_generat_100_1000,0.1,33,62.3,79.0,1101.5656565656568,33.189842671601454,-1.2182498881622394,1,92,9.23
graf_generat_100_1000,0.1,73,62.11,80.5,1141.7352525252522,33.789573133220436,-1.187839302821253,1,91,9.12
graf_generat_100_1000,0.1,51,61.82,78.0,1164.5531313131316,34.125549538624746,-1.1554895926233062,1,94,9.28
graf_generat_100_1000,0.1,54,61.43,79.5,1174.28797979798,34.267885546061635,-1.1633538156132655,1,91,9.05
graf_generat_100_1000,0.1,95,61.26,78.0,1150.982222222222,33.926128901220395,-1.1277310490495445,1,93,9.03
graf_generat_100_1000,0.1,84,61.23,82.0,1343.310202020202,36.6511964609643,-0.9891879246040894,1,92,8.54
graf_generat_100_1000,0.1,17,61.08,78.5,1193.6905050505054,34.549826411293374,-1.0950947654344654,1,95,9.2
graf_generat_100_1000,0.1,14,61.04,77.0,1163.0488888888883,34.103502589747116,-1.1343607623257717,1,92,9.05
graf_generat_100_1000,0.1,90,60.62,78.0,1198.9652525252527,34.626077637024565,-1.0760590594799562,1,94,8.97
graf_generat_100_1000,0.1,45,60.53,78.0,1182.5546464646468,34.38829228770523,-1.0941773595776862,1,93,8.79
graf_generat_100_1000,0.1,60,60.11,78.5,1179.0281818181816,34.336979800474325,-1.0717433655967272,1,94,9.53
graf_generat_100_1000,0.1,32,59.74,78.0,1221.871111111111,34.95527300867655,-1.0492102790029039,1,91,8.96
graf_generat_100_1000,0.1,86,59.55,77.0,1234.8358585858584,35.14023133939016,-1.0303476861323533,1,94,8.58
graf_generat_100_1000,0.1,16,59.46,77.0,1244.9983838383832,35.284534626920944,-0.9784307248503122,1,94,8.97
graf_generat_100_1000,0.1,29,59.27,80.0,1327.1687878787875,36.430327858513536,-0.9273515486649275,1,92,8.57
graf_generat_100_1000,0.1,63,59.12,77.0,1166.6723232323236,34.156585356740855,-1.00333498627245,1,91,8.85
graf_generat_100_1000,0.1,75,58.93,75.5,1206.045555555556,34.728166602277696,-1.011487400392205,1,92,8.99
graf_generat_100_1000,0.1,97,58.92,78.0,1261.4682828282832,35.51715476820016,-0.9667954100747452,1,94,9.09
graf_generat_100_1000,0.1,8,58.67,78.0,1280.506161616161,35.78416076445221,-0.9139668956191476,1,94,8.88
graf_generat_100_1000,0.1,62,58.67,77.5,1306.728383838384,36.148698231587595,-0.927224236204519,1,93,9.0
graf_generat_100_1000,0.1,27,58.11,77.5,1362.9069696969698,36.91756993217416,-0.838254341164365,1,93,8.14
graf_generat_100_1000,0.1,89,58.1,77.5,1344.69696969697,36.670110031154394,-0.854453213626602,1,94,8.3
graf_generat_100_1000,0.1,77,58.04,77.0,1226.7458585858585,35.024931956905476,-0.9558601712943463,1,92,8.57
graf_generat_100_1000,0.1,3,57.95,78.0,1265.8863636363635,35.57929684010581,-0.9302300783917206,1,89,8.41
graf_generat_100_1000,0.1,9,57.8,79.0,1339.6363636363633,36.60104320420886,-0.89497485210961,1,92,8.88
graf_generat_100_1000,0.1,39,57.52,75.0,1249.0804040404041,35.34233161578908,-0.9076681959098077,1,94,8.84
graf_generat_100_1000,0.1,61,56.66,78.0,1323.8630303030302,36.38492861478541,-0.8034441275337652,1,91,8.34
graf_generat_100_1000,0.1,55,56.15,79.0,1391.2601010101014,37.29959920709741,-0.7594431628942544,1,94,8.32
graf_generat_100_1000,0.1,74,54.43,77.0,1421.5809090909092,37.70385801335069,-0.6757440866490703,1,91,8.3
graf_generat_100_1000,0.1,26,54.14,78.0,1491.3741414141411,38.61831354958605,-0.6272420179852041,1,96,8.1
graf_generat_100_1000,0.1,66,53.15,79.0,1528.9772727272727,39.10213897892637,-0.5532686156941671,1,91,7.89
graf_generat_100_1000,0.1,30,52.25,76.0,1493.866161616161,38.650564829199595,-0.5206769298726537,1,96,7.87
graf_generat_100_1000,0.1,0,51.98,76.5,1487.4541414141415,38.567527032649394,-0.5380432392416947,1,90,7.71
graf_generat_100_1000,0.1,1,51.51,77.0,1567.2827272727272,39.588921774566266,-0.4644428565189483,1,95,7.68
graf_generat_100_1000,0.1,85,51.24,75.5,1503.4973737373737,38.77495807524972,-0.4918414090033912,1,95,7.82
graf_generat_100_1000,0.1,56,50.68,76.5,1468.3612121212122,38.319201611218524,-0.45805676601208,1,93,8.04
graf_generat_100_1000,0.1,94,48.32,74.0,1575.5127272727273,39.69272889677311,-0.32697180958166205,1,97,7.06
graf_generat_100_1000,0.3,4,99.91,100.0,0.1029292929292923,0.3208259542638225,-3.8003863657521277,98,100,5.3
graf_generat_100_1000,0.3,53,99.91,100.0,0.08272727272727712,0.28762349126466896,-2.909131970405075,99,100,5.32
graf_generat_100_1000,0.3,74,99.9,100.0,0.09090909090909031,0.30151134457776263,-2.707448808453387,99,100,5.31
graf_generat_100_1000,0.3,98,99.9,100.0,0.1111111111111103,0.3333333333333321,-3.506493506493499,98,100,5.21
graf_generat_100_1000,0.3,37,99.89,100.0,0.13929292929293022,0.3732196796699368,-3.6314535997597677,98,100,5.12
graf_generat_100_1000,0.3,1,99.88,100.0,0.1066666666666671,0.3265986323710911,-2.3745053629020587,99,100,5.45
graf_generat_100_1000,0.3,7,99.88,100.0,0.14707070707070743,0.3834979883528823,-3.3964564092962677,98,100,5.26
graf_generat_100_1000,0.3,20,99.88,100.0,0.10666666666666465,0.3265986323710873,-2.374505362902061,99,100,5.17
graf_generat_100_1000,0.3,21,99.88,100.0,0.10666666666666617,0.32659863237108966,-2.37450536290206,99,100,5.15
graf_generat_100_1000,0.3,33,99.88,100.0,0.12686868686868655,0.3561863092100629,-3.034880015330515,98,100,5.14
graf_generat_100_1000,0.3,59,99.88,100.0,0.10666666666666882,0.3265986323710937,-2.374505362902061,99,100,5.28
graf_generat_100_1000,0.3,19,99.87,100.0,0.11424242424242328,0.3379976689896297,-2.2340451136054758,99,100,5.29
graf_generat_100_1000,0.3,49,99.87,100.0,0.11424242424242288,0.33799766898962913,-2.2340451136054758,99,100,5.11
graf_generat_100_1000,0.3,97,99.87,100.0,0.11424242424242323,0.33799766898962963,-2.234045113605475,99,100,5.34
graf_generat_100_1000,0.3,0,99.86,100.0,0.14181818181818137,0.3765875486765081,-2.668857313955467,98,100,5.35
graf_generat_100_1000,0.3,11,99.86,100.0,0.12161616161616078,0.3487350880197758,-2.1067391919833307,99,100,5.13
graf_generat_100_1000,0.3,16,99.86,100.0,0.14181818181817948,0.3765875486765056,-2.6688573139555123,98,100,5.28
graf_generat_100_1000,0.3,25,99.86,100.0,0.1216161616161602,0.348735088019775,-2.1067391919833316,99,100,5.3
graf_generat_100_1000,0.3,34,99.86,100.0,0.12161616161616094,0.34873508801977604,-2.10673919198333,99,100,5.1
graf_generat_100_1000,0.3,38,99.86,100.0,0.14181818181818,0.3765875486765063,-2.668857313955451,98,100,5.1
graf_generat_100_1000,0.3,60,99.86,100.0,0.12161616161616302,0.34873508801977904,-2.10673919198333,99,100,5.32
graf_generat_100_1000,0.3,80,99.86,100.0,0.16202020202020195,0.4025173313289776,-3.001114021990016,98,100,5.16
graf_generat_100_1000,0.3,83,99.86,100.0,0.12161616161616143,0.34873508801977676,-2.1067391919833285,99,100,5.16
graf_generat_100_1000,0.3,90,99.86,100.0,0.14181818181818387,0.37658754867651145,-2.6688573139554945,98,100,5.36
graf_generat_100_1000,0.3,10,99.85,100.0,0.1691919191919219,0.4113294533484344,-2.8325054122633837,98,100,5.36
graf_generat_100_1000,0.3,15,99.85,100.0,0.18939393939393653,0.4351941398892413,-3.029377526255931,98,100,5.22
graf_generat_100_1000,0.3,41,99.85,100.0,0.14898989898989762,0.38599209705627086,-2.5136589976382573,98,100,5.3
graf_generat_100_1000,0.3,45,99.85,100.0,0.16919191919192048,0.4113294533484327,-2.8325054122634237,98,100,5.33
graf_generat_100_1000,0.3,46,99.85,100.0,0.1691919191919197,0.41132945334843174,-2.832505412263397,98,100,5.22
graf_generat_100_1000,0.3,71,99.85,100.0,0.16919191919191764,0.41132945334842924,-2.8325054122634272,98,100,5.15
graf_generat_100_1000,0.3,76,99.85,100.0,0.12878787878787776,0.35887028128263526,-1.9903729886263883,99,100,5.2
graf_generat_100_1000,0.3,77,99.85,100.0,0.1489898989899007,0.38599209705627485,-2.513658997638332,98,100,5.39
graf_generat_100_1000,0.3,91,99.85,100.0,0.1489898989898988,0.3859920970562724,-2.5136589976382724,98,100,5.27
graf_generat_100_1000,0.3,2,99.84,100.0,0.15595959595959388,0.39491720139744974,-2.3728610413294096,98,100,5.2
graf_generat_100_1000,0.3,35,99.84,100.0,0.15595959595959527,0.3949172013974515,-2.3728610413294087,98,100,5.16
graf_generat_100_1000,0.3,43,99.84,100.0,0.13575757575757488,0.36845294917746946,-1.8832188820021956,99,100,5.32
graf_generat_100_1000,0.3,58,99.84,100.0,0.15595959595959613,0.39491720139745257,-2.3728610413294233,98,100,5.1
graf_generat_100_1000,0.3,70,99.84,100.0,0.13575757575757527,0.36845294917746996,-1.8832188820021956,99,100,5.14
graf_generat_100_1000,0.3,73,99.84,100.0,0.15595959595959513,0.39491720139745135,-2.372861041329426,98,100,5.32
graf_generat_100_1000,0.3,12,99.83,100.0,0.14252525252525095,0.3775251680686348,-1.7839059345380124,99,100,5.28
graf_generat_100_1000,0.3,23,99.83,100.0,0.263737373737374,0.5135536717202731,-3.8957259762479315,97,100,5.14
graf_generat_100_1000,0.3,31,99.83,100.0,0.18292929292929394,0.42770234150550773,-2.538950032711507,98,100,5.11
graf_generat_100_1000,0.3,39,99.83,100.0,0.18292929292929133,0.4277023415055047,-2.5389500327115373,98,100,5.32
graf_generat_100_1000,0.3,62,99.83,100.0,0.14252525252525255,0.3775251680686369,-1.7839059345380128,99,100,5.42
graf_generat_100_1000,0.3,78,99.83,100.0,0.18292929292929327,0.42770234150550696,-2.538950032711548,98,100,5.39
graf_generat_100_1000,0.3,82,99.83,100.0,0.1829292929292931,0.42770234150550673,-2.5389500327115395,98,100,5.18
graf_generat_100_1000,0.3,87,99.83,100.0,0.16272727272727153,0.40339468604243106,-2.2441891092850343,98,100,5.19
graf_generat_100_1000,0.3,99,99.83,100.0,0.22333333333333258,0.47258156262526,-3.4407498608949103,97,100,5.26
graf_generat_100_1000,0.3,8,99.82,100.0,0.1692929292929267,0.41145221993923753,-2.1258296221048094,98,100,5.36
graf_generat_100_1000,0.3,47,99.82,100.0,0.18949494949494686,0.4353101761904342,-2.4098690292692133,98,100,5.18
graf_generat_100_1000,0.3,55,99.82,100.0,0.14909090909091,0.38612291966537027,-1.6913298621479593,99,100,5.34
graf_generat_100_1000,0.3,64,99.82,100.0,0.1490909090909064,0.3861229196653656,-1.6913298621479598,99,100,5.26
graf_generat_100_1000,0.3,67,99.82,100.0,0.22989898989898977,0.4794778304562055,-3.284481178745937,97,100,5.34
graf_generat_100_1000,0.3,13,99.81,100.0,0.15545454545454526,0.3942772444036623,-1.6045893345464728,99,100,5.15
graf_generat_100_1000,0.3,14,99.81,100.0,0.19585858585858612,0.4425591326123393,-2.2904545434292607,98,100,5.37
graf_generat_100_1000,0.3,22,99.81,100.0,0.19585858585858684,0.4425591326123401,-2.2904545434292567,98,100,5.06
graf_generat_100_1000,0.3,51,99.81,100.0,0.21606060606060676,0.4648231987117325,-3.0914075650035917,97,100,5.31
graf_generat_100_1000,0.3,54,99.81,100.0,0.1756565656565641,0.41911402464790426,-2.016317521609702,98,100,5.3
graf_generat_100_1000,0.3,65,99.81,100.0,0.19585858585858654,0.44255913261233976,-2.290454543429243,98,100,5.13
graf_generat_100_1000,0.3,72,99.81,100.0,0.17565656565656337,0.41911402464790337,-2.0163175216097122,98,100,5.13
graf_generat_100_1000,0.3,75,99.81,100.0,0.19585858585858554,0.44255913261233865,-2.2904545434292456,98,100,5.22
graf_generat_100_1000,0.3,93,99.81,100.0,0.1554545454545453,0.39427724440366235,-1.6045893345464715,99,100,5.27
graf_generat_100_1000,0.3,28,99.8,100.0,0.2020202020202016,0.44946657497549425,-2.179454249268934,98,100,5.18
graf_generat_100_1000,0.3,66,99.8,100.0,0.18181818181818235,0.4264014327112215,-1.9144554121728214,98,100,5.48
graf_generat_100_1000,0.3,69,99.8,100.0,0.20202020202020204,0.44946657497549475,-2.1794542492689244,98,100,5.32
graf_generat_100_1000,0.3,89,99.8,100.0,0.22222222222222152,0.47140452079103096,-2.361395558693486,98,100,5.35
graf_generat_100_1000,0.3,95,99.8,100.0,0.2828282828282842,0.5318160234783117,-3.042548043525176,97,100,5.24
graf_generat_100_1000,0.3,18,99.79,100.0,0.2281818181818175,0.47768380565162294,-2.2545688480807096,98,100,5.12
graf_generat_100_1000,0.3,27,99.79,100.0,0.2281818181818183,0.47768380565162377,-2.2545688480807544,98,100,5.26
graf_generat_100_1000,0.3,40,99.79,100.0,0.2281818181818203,0.4776838056516259,-2.254568848080747,98,100,5.16
graf_generat_100_1000,0.3,81,99.79,100.0,0.1675757575757572,0.4093601807403319,-1.4457603903328702,99,100,5.2
graf_generat_100_1000,0.3,88,99.79,100.0,0.2685858585858567,0.5182526976156098,-2.9117348425912715,97,100,5.2
graf_generat_100_1000,0.3,96,99.79,100.0,0.1877777777777777,0.43333333333333324,-1.8192542875552233,98,100,5.27
graf_generat_100_1000,0.3,5,99.78,100.0,0.2945454545454563,0.5427204202399761,-2.8170094941178196,97,100,5.25
graf_generat_100_1000,0.3,42,99.78,100.0,0.2541414141414131,0.5041244034376963,-2.761813254883243,97,100,5.24
graf_generat_100_1000,0.3,44,99.78,100.0,0.1935353535353503,0.4399265319747723,-1.7298893960005364,98,100,5.27
graf_generat_100_1000,0.3,17,99.77,100.0,0.23949494949494612,0.48938221207451554,-2.059890456570684,98,100,5.29
graf_generat_100_1000,0.3,79,99.77,100.0,0.25969696969696804,0.5096047190685816,-2.6513760826077672,97,100,5.23
graf_generat_100_1000,0.3,84,99.77,100.0,0.23949494949495234,0.4893822120745219,-2.0598904565706917,98,100,5.42
graf_generat_100_1000,0.3,92,99.77,100.0,0.2596969696969676,0.5096047190685812,-2.1840826719717987,98,100,5.16
graf_generat_100_1000,0.3,6,99.76,100.0,0.24484848484848512,0.49482166974424746,-1.9707028892757992,98,100,5.16
graf_generat_100_1000,0.3,24,99.76,100.0,0.24484848484848645,0.49482166974424885,-1.9707028892757816,98,100,5.29
graf_generat_100_1000,0.3,52,99.76,100.0,0.2852525252525248,0.5340903718028671,-2.590125846778104,97,100,5.17
graf_generat_100_1000,0.3,85,99.76,100.0,0.22464646464646482,0.47396884353980995,-1.8010026547836344,98,100,5.55
graf_generat_100_1000,0.3,50,99.75,100.0,0.25000000000000033,0.5000000000000003,-1.8862090290661535,98,100,5.22
graf_generat_100_1000,0.3,57,99.75,100.0,0.27020202020202183,0.5198095999517726,-2.0089076376966037,98,100,5.24
graf_generat_100_1000,0.3,48,99.74,100.0,0.29535353535353315,0.5434643827828399,-2.018560158052828,98,100,5.17
graf_generat_100_1000,0.3,63,99.74,100.0,0.23474747474746546,0.48450745582236965,-1.6416496152782147,98,100,5.28
graf_generat_100_1000,0.3,68,99.71,100.0,0.34939393939393765,0.5910955416799705,-1.9198311235201577,98,100,5.18
graf_generat_100_1000,0.3,61,98.88,100.0,97.86424242424248,9.89263576728884,-9.982253230031645,1,100,5.4
graf_generat_100_1000,0.3,3,98.84,100.0,97.8327272727273,9.891042779845172,-9.974749301512087,1,100,5.27
graf_generat_100_1000,0.3,56,98.84,100.0,97.8933333333333,9.89410598959468,-9.965456990928748,1,100,5.42
graf_generat_100_1000,0.3,86,98.84,100.0,97.8731313131313,9.893085025063279,-9.968552828405617,1,100,5.23
graf_generat_100_1000,0.3,32,98.83,100.0,97.85969696969694,9.892406025315426,-9.967527703093188,1,100,5.41
graf_generat_100_1000,0.3,29,98.81,100.0,97.79181818181817,9.888974576861758,-9.971772005890527,1,100,5.31
graf_generat_100_1000,0.3,36,98.81,100.0,97.81202020202024,9.889995965723152,-9.968670675499474,1,100,5.18
graf_generat_100_1000,0.3,9,98.79,100.0,97.86454545454545,9.892651083230696,-9.95444456136296,1,100,5.35
graf_generat_100_1000,0.3,94,97.91,100.0,193.69888888888892,13.917574820667893,-6.956501311692874,1,100,5.34
graf_generat_100_1000,0.3,26,97.86,100.0,193.55595959595968,13.912439023979932,-6.95333126278067,1,100,5.36
graf_generat_100_1000,0.3,30,97.82,100.0,193.4218181818183,13.907617271906007,-6.951888920660367,1,100,5.41
graf_generat_100_1000,0.5,0,100.0,100.0,0.0,0.0,0.0,100,100,4.21
graf_generat_100_1000,0.5,1,100.0,100.0,0.0,0.0,0.0,100,100,4.29
graf_generat_100_1000,0.5,2,100.0,100.0,0.0,0.0,0.0,100,100,4.03
graf_generat_100_1000,0.5,3,100.0,100.0,0.0,0.0,0.0,100,100,4.15
graf_generat_100_1000,0.5,4,100.0,100.0,0.0,0.0,0.0,100,100,4.13
graf_generat_100_1000,0.5,5,100.0,100.0,0.0,0.0,0.0,100,100,4.08
graf_generat_100_1000,0.5,6,100.0,100.0,0.0,0.0,0.0,100,100,4.08
graf_generat_100_1000,0.5,7,100.0,100.0,0.0,0.0,0.0,100,100,4.08
graf_generat_100_1000,0.5,8,100.0,100.0,0.0,0.0,0.0,100,100,4.25
graf_generat_100_1000,0.5,9,100.0,100.0,0.0,0.0,0.0,100,100,4.3
graf_generat_100_1000,0.5,10,100.0,100.0,0.0,0.0,0.0,100,100,4.14
graf_generat_100_1000,0.5,11,100.0,100.0,0.0,0.0,0.0,100,100,4.09
graf_generat_100_1000,0.5,12,100.0,100.0,0.0,0.0,0.0,100,100,4.06
graf_generat_100_1000,0.5,13,100.0,100.0,0.0,0.0,0.0,100,100,4.04
graf_generat_100_1000,0.5,14,100.0,100.0,0.0,0.0,0.0,100,100,4.08
graf_generat_100_1000,0.5,15,100.0,100.0,0.0,0.0,0.0,100,100,4.14
graf_generat_100_1000,0.5,16,100.0,100.0,0.0,0.0,0.0,100,100,4.11
graf_generat_100_1000,0.5,17,100.0,100.0,0.0,0.0,0.0,100,100,4.21
graf_generat_100_1000,0.5,18,100.0,100.0,0.0,0.0,0.0,100,100,4.02
graf_generat_100_1000,0.5,20,100.0,100.0,0.0,0.0,0.0,100,100,4.16
graf_generat_100_1000,0.5,21,100.0,100.0,0.0,0.0,0.0,100,100,4.03
graf_generat_100_1000,0.5,22,100.0,100.0,0.0,0.0,0.0,100,100,4.05
graf_generat_100_1000,0.5,23,100.0,100.0,0.0,0.0,0.0,100,100,4.02
graf_generat_100_1000,0.5,24,100.0,100.0,0.0,0.0,0.0,100,100,4.09
graf_generat_100_1000,0.5,25,100.0,100.0,0.0,0.0,0.0,100,100,4.07
graf_generat_100_1000,0.5,26,100.0,100.0,0.0,0.0,0.0,100,100,4.33
graf_generat_100_1000,0.5,27,100.0,100.0,0.0,0.0,0.0,100,100,4.01
graf_generat_100_1000,0.5,28,100.0,100.0,0.0,0.0,0.0,100,100,4.01
graf_generat_100_1000,0.5,29,100.0,100.0,0.0,0.0,0.0,100,100,4.07
graf_generat_100_1000,0.5,30,100.0,100.0,0.0,0.0,0.0,100,100,4.36
graf_generat_100_1000,0.5,31,100.0,100.0,0.0,0.0,0.0,100,100,4.02
graf_generat_100_1000,0.5,32,100.0,100.0,0.0,0.0,0.0,100,100,4.24
graf_generat_100_1000,0.5,33,100.0,100.0,0.0,0.0,0.0,100,100,4.04
graf_generat_100_1000,0.5,34,100.0,100.0,0.0,0.0,0.0,100,100,4.03
graf_generat_100_1000,0.5,35,100.0,100.0,0.0,0.0,0.0,100,100,4.03
